1549363301.342274,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.000000,0.000000,0.000000,0.000000,0.000000:0.500000,0.500000,0.500000,0.500000,0.500000,0.500000:pos_vel_
1549363307.854712,cobot_dynamixel_driver/goal|-:J2:0.000000:eff_
1549363307.945691,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549363311.463956,cobot_dynamixel_driver/goal|-:J2:644.531250:eff_
1549363312.150592,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549363312.944061,cobot_dynamixel_driver/goal|-:J2:654.531250:eff_
1549363313.548675,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549363314.369160,cobot_dynamixel_driver/goal|-:J2:664.531250:eff_
1549363314.948941,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549363315.769370,cobot_dynamixel_driver/goal|-:J2:654.531250:eff_
1549363316.346934,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549363317.167615,cobot_dynamixel_driver/goal|-:J2:644.531250:eff_
1549363317.771305,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549363318.673767,cobot_dynamixel_driver/goal|-:J2:634.531250:eff_
1549363319.251523,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549363320.152047,cobot_dynamixel_driver/goal|-:J2:624.531250:eff_
1549363320.757723,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549363321.551321,cobot_dynamixel_driver/goal|-:J2:614.531250:eff_
1549363322.156018,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549363323.057593,cobot_dynamixel_driver/goal|-:J2:624.531250:eff_
1549363323.661239,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549363324.454879,cobot_dynamixel_driver/goal|-:J2:634.531250:eff_
1549363325.058498,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549363325.960214,cobot_dynamixel_driver/goal|-:J2:644.531250:eff_
1549363326.564561,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549363327.357050,cobot_dynamixel_driver/goal|-:J2:654.531250:eff_
1549363327.960638,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549363328.780181,cobot_dynamixel_driver/goal|-:J2:664.531250:eff_
1549363329.357774,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549363330.178310,cobot_dynamixel_driver/goal|-:J2:674.531250:eff_
1549363330.756016,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549363331.576524,cobot_dynamixel_driver/goal|-:J2:684.531250:eff_
1549363332.181142,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549363332.974732,cobot_dynamixel_driver/goal|-:J2:694.531250:eff_
1549363333.578480,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
