cobot_dynamixel_driver/joint_states|name|J1,J2,J3,J4,J5,J6|pos|0.851139,-1.267658,1.294497,-0.001715,-1.988755,-0.000083|vel|0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000|eff|0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cobot_dynamixel_driver/joint_states|name|J1,J2,J3,J4,J5,J6|pos|0.851139,-1.267658,1.294497,-0.001715,-1.988755,-0.000083|vel|0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000|eff|0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cobot_dynamixel_driver/joint_states|name|J1,J2,J3,J4,J5,J6|pos|0.851139,-1.267658,1.294497,-0.001715,-1.988755,-0.000083|vel|0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000|eff|0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cobot_dynamixel_driver/joint_states|name|J1,J2,J3,J4,J5,J6|pos|0.851139,-1.267658,1.294497,-0.001715,-1.988755,-0.000083|vel|0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000|eff|0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cobot_dynamixel_driver/joint_states|name|J1,J2,J3,J4,J5,J6|pos|0.851139,-1.267658,1.294497,-0.001715,-1.988755,-0.000083|vel|0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000|eff|0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cobot_dynamixel_driver/joint_states|name|J1,J2,J3,J4,J5,J6|pos|0.851139,-1.267658,1.294497,-0.001715,-1.988755,-0.000083|vel|0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000|eff|0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cobot_dynamixel_driver/joint_states|name|J1,J2,J3,J4,J5,J6|pos|0.851139,-1.267658,1.294497,-0.001715,-1.988755,-0.000083|vel|0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000|eff|0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cobot_dynamixel_driver/joint_states|name|J1,J2,J3,J4,J5,J6|pos|0.851139,-1.267658,1.294497,-0.001715,-1.988755,-0.000083|vel|0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000|eff|0.000000,0.000000,0.000000,0.000000,0.000000,8.056641
cobot_dynamixel_driver/joint_states|name|J1,J2,J3,J4,J5,J6|pos|0.851139,-1.267658,1.294497,-0.001715,-1.988755,-0.000083|vel|0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000|eff|0.000000,0.000000,0.000000,0.000000,0.000000,-8.056641
cobot_dynamixel_driver/joint_states|name|J1,J2,J3,J4,J5,J6|pos|0.851139,-1.267658,1.294497,-0.001715,-1.988755,-0.000083|vel|0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000|eff|0.000000,0.000000,0.000000,0.000000,0.000000,12.084961
cobot_dynamixel_driver/joint_states|name|J1,J2,J3,J4,J5,J6|pos|0.851139,-1.267658,1.294497,-0.001715,-1.988755,-0.000083|vel|0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000|eff|0.000000,0.000000,0.000000,0.000000,0.000000,-8.056641
