1549523366.734845,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.000000,0.000000,0.000000,0.000000,0.000000:0.500000,0.500000,0.500000,0.500000,0.500000,0.500000:pos_vel_
1549523375.838453,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523375.929243,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523376.037232,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523376.118210,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523376.226159,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523376.334140,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523376.415098,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523376.523049,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523376.631051,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523376.712041,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523376.819994,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523376.927993,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523377.035973,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523377.116914,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523377.224877,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523377.332786,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523377.413797,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523377.521808,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523377.629742,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523377.737841,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523377.818706,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523377.926623,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523378.034579,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523378.115644,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523378.223537,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523378.331599,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523378.412467,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523378.520432,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
1549523378.628435,cobot_dynamixel_driver/goal|-:J3:-500.000000:eff_
