1562210395.653713,6,0.200820,-1.267232,1.285221,0.035750,-1.048151,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.900000,24.000000,24.000000,24.000000,24.000000,23.800000,26,26,27,27,30,33
1562210395.773682,12,0.200820,-1.267232,1.285221,0.035750,-1.048151,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.900000,24.000000,24.000000,24.000000,24.000000,23.800000,26,26,27,27,30,32
1562210395.893834,18,0.200820,-1.267232,1.285221,0.035750,-1.048151,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.900000,24.000000,24.000000,24.100000,24.000000,23.800000,26,26,27,26,30,32
1562210396.013721,24,0.200820,-1.267232,1.285221,0.035750,-1.048151,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.900000,24.000000,24.000000,24.000000,24.000000,23.800000,26,26,27,27,30,33
1562210396.133665,30,0.200820,-1.267232,1.285221,0.035750,-1.048151,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.900000,24.000000,24.000000,24.000000,24.000000,23.800000,26,26,27,27,30,33
1562210396.253718,36,0.200820,-1.267232,1.285221,0.035750,-1.048151,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.900000,24.000000,24.000000,24.000000,24.000000,23.800000,26,26,27,27,30,33
1562210396.373723,42,0.200820,-1.267232,1.285221,0.035750,-1.048151,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.900000,24.000000,24.000000,24.000000,24.000000,23.700000,26,26,27,27,30,32
1562210396.493665,48,0.200820,-1.267232,1.285221,0.035750,-1.048151,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.900000,24.000000,24.000000,24.000000,24.000000,23.800000,26,26,27,27,30,33
1562210396.613680,54,0.200820,-1.267232,1.285221,0.035750,-1.048151,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.900000,24.000000,24.000000,24.000000,24.000000,23.800000,26,26,27,27,30,32
1562210396.733667,60,0.200820,-1.267232,1.285221,0.035750,-1.048151,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.900000,24.000000,24.000000,24.000000,24.000000,23.800000,26,26,27,26,30,32
