1549355924.533200,5,-0.000270,-1.246016,1.280708,0.000144,-1.238555,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.900000,24.100000,24.100000,24.100000,24.100000,24.000000,27,28,29,29,29,29
1549355924.640789,9,-0.000270,-1.246016,1.280708,0.000144,-1.238555,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.900000,24.000000,24.100000,24.100000,24.000000,24.000000,27,28,29,29,29,29
1549355924.749182,13,-0.000270,-1.246016,1.280708,0.000144,-1.238555,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.900000,24.000000,24.000000,24.100000,24.100000,24.100000,27,28,29,29,29,29
1549355924.857019,17,-0.000270,-1.246016,1.280708,0.000144,-1.238555,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.900000,24.100000,24.100000,24.100000,24.100000,24.000000,27,28,29,29,29,29
1549355924.965002,21,-0.000270,-1.246016,1.280708,0.000144,-1.238555,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.900000,24.000000,24.000000,24.100000,24.000000,24.000000,27,28,29,29,29,29
1549355925.072947,25,-0.000270,-1.246016,1.280708,0.000144,-1.238555,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.900000,24.100000,24.000000,24.100000,24.000000,24.000000,27,28,29,29,29,29
1549355925.180745,29,-0.000270,-1.246016,1.280708,0.000144,-1.238555,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.900000,24.100000,24.000000,24.100000,24.000000,24.000000,27,28,29,29,29,29
1549355925.288858,33,-0.000270,-1.246016,1.280708,0.000144,-1.238555,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.000000,24.000000,24.100000,24.100000,24.000000,24.000000,27,28,29,29,29,30
1549355925.397704,37,-0.000270,-1.246016,1.280708,0.000144,-1.238555,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.900000,24.100000,24.000000,24.100000,24.000000,24.000000,27,28,29,29,29,29
1549355925.793883,41,-0.000270,-1.247143,1.280708,0.000144,-1.239983,-0.000083,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.084961,0.000000,23.900000,24.000000,24.000000,24.100000,24.000000,24.000000,27,28,29,29,31,29
1549355925.903505,45,-0.000270,-1.236127,1.269429,0.000144,-1.223869,-0.000083,0.000000,0.214906,-0.265399,0.000000,0.263006,0.000000,64.453125,-1691.894531,-1208.496094,0.000000,48.339844,0.000000,24.000000,24.100000,24.100000,24.100000,23.800000,24.000000,27,28,29,29,29,29
1549355926.011476,49,-0.000245,-1.201827,1.233928,0.000144,-1.189076,-0.000083,0.000000,0.379320,-0.393299,0.000000,0.372620,0.000000,64.453125,-2384.765625,-999.023438,-48.339844,56.396484,12.084961,23.900000,24.100000,24.000000,24.100000,23.900000,24.000000,27,28,29,29,32,29
1549355926.119267,53,-0.000170,-1.157324,1.189688,0.000144,-1.145430,-0.000083,0.000835,0.463613,-0.458814,0.000000,0.492231,0.000000,161.132812,-966.796875,-1353.515625,-80.566406,28.198242,24.169922,23.900000,24.000000,24.100000,24.100000,24.000000,23.900000,27,28,29,29,32,29
1549355926.227346,57,-0.000132,-1.108528,1.141430,0.000131,-1.097647,-0.000083,0.000209,0.498040,-0.443583,0.000000,0.396749,0.000000,161.132812,-2143.066406,-1385.742188,-112.792969,40.283203,28.198242,23.900000,24.000000,24.000000,24.100000,24.000000,24.000000,27,28,29,29,29,29
1549355926.335252,61,-0.000082,-1.057867,1.091132,0.000131,-1.047816,-0.000083,0.000417,0.448590,-0.499917,0.000000,0.531527,0.000000,80.566406,-741.210938,-660.644531,-145.019531,68.481445,32.226562,23.900000,24.000000,24.000000,24.100000,24.000000,23.900000,27,29,29,29,29,29
1549355926.443153,65,-0.000045,-1.006367,1.039632,0.000131,-0.997012,-0.000083,0.000209,0.499500,-0.498248,0.000000,0.520496,0.000000,0.000000,-1514.648438,-966.796875,-161.132812,64.453125,16.113281,23.900000,24.000000,24.000000,24.100000,24.000000,23.900000,27,29,29,29,29,29
1549355926.551161,69,0.000005,-0.954567,0.987794,0.000119,-0.945650,-0.000083,0.000209,0.474045,-0.503882,0.000000,0.486716,0.000000,128.906250,-741.210938,-692.871094,-225.585938,0.000000,32.226562,23.900000,24.000000,24.000000,24.100000,23.900000,23.900000,27,28,29,29,30,29
