1549362815.488084,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.000000,0.000000,0.000000,0.000000,0.000000:0.500000,0.500000,0.500000,0.500000,0.500000,0.500000:pos_vel_
1549362824.755189,cobot_dynamixel_driver/goal|-:J2:0.000000:eff_
1549362824.846296,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549362828.366053,cobot_dynamixel_driver/goal|-:J2:708.984375:eff_
1549362829.050639,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549362829.844295,cobot_dynamixel_driver/goal|-:J2:718.984375:eff_
1549362830.449699,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549362831.243241,cobot_dynamixel_driver/goal|-:J2:728.984375:eff_
1549362831.848007,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549362832.668374,cobot_dynamixel_driver/goal|-:J2:738.984375:eff_
1549362833.246176,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549362833.958682,cobot_dynamixel_driver/goal|-:J2:728.984375:eff_
1549362834.562307,cobot_dynamixel_driver/goal|-:J1,J2,J3,J4,J5,J6:0.000000,0.523599,0.000000,0.000000,0.000000,0.000000:0.250000,0.250000,0.250000,0.250000,0.250000,0.250000:pos_vel_
1549362835.248059,cobot_dynamixel_driver/goal|-:J2:738.984375:eff_
